DKFFE,DKYE,DKLL,DKNX,DKQS,DKWC
125000,122569.46,2.708,27,10,13.75713381683454
300000,283000.0,2.979,19,18,4.643765475891996
90000,86347.715,2.979,24,18,0.0012862397998105735
240000,139244.505,2.708,14,80,36.40366783985519
125000,73611.07,2.979,26,164,6.000185375043657
125000,125000.0,2.708,30,1,205.46623217379965
185000,153165.325,2.708,20,54,0.11416592629393563
80000,79777.78,2.708,21,1,0.45129502266354393
200000,174456.59,2.708,23,49,0.0738086681230925
125000,81384.465,2.708,23,121,1.0820571666117758
300000,266755.005,2.708,17,29,0.03496494441060349
125000,107296.595,2.708,20,45,0.0614417531323852
75000,69583.29,2.708,25,32,3.0107414846133906
150000,95150.595,2.708,27,153,9.915081738479785
260000,122329.035,2.979,16,115,5.5771979110868415
79000,73847.86,2.708,25,29,0.20100493273639586
225000,179086.345,2.708,27,93,16.32495699005085
170000,155696.96,2.708,30,48,0.024202612607041374
300000,260000.04,2.708,29,70,3.8553142054879572
250000,143823.97,2.708,26,165,74.36550960163004
189500,162027.495,2.708,20,46,0.057613760291133076
150000,144673.555,2.708,10,5,0.005746698938310146
150000,141175.75,2.979,20,20,0.027262969815637916
300000,281379.88,2.708,30,36,0.040308791503775865
300000,136551.32,2.708,13,93,9.459889235469745
95000,86472.31,2.708,30,51,0.04999347405100707
200000,116273.13,2.979,29,190,34.34828866974567
267500,265289.58,2.708,30,5,0.009460465633310378
170000,132458.245,2.708,23,81,15.964667657244718
115000,114251.11,2.708,25,3,0.0005655497807310894
82500,52508.505,2.979,16,83,2.6944870724109933
200000,176355.44,2.708,25,51,0.12202437029918656
165000,160853.74,2.708,30,15,0.010852181032532826
300000,247500.0,2.979,27,84,13.851756472955458
300000,296076.82,2.708,25,6,0.008622656750958413
330000,216811.795,2.708,22,113,1.3212268009083346
135000,131883.78,2.979,25,11,0.014467820466961712
126000,111014.61,2.708,28,60,1.7182327201735461
345000,316434.03,2.708,29,45,0.10088251263368875
150000,58769.745,2.708,27,228,2.45021951693343
150000,134584.97,2.708,16,25,2.8977186381525826
100000,84010.155,2.708,10,22,0.00527809964842163
100000,48909.065,2.708,29,217,11.761721886236046
300000,112954.99,2.708,15,122,48.9444950834295
300000,261666.705,2.979,26,60,12.363083304982865
150000,133000.0,2.979,24,48,14.514238785777707
100000,87633.045,2.708,19,37,24.208440695350873
300000,179912.495,2.708,18,102,9.415019200125244
125000,91666.56,2.708,10,36,6.4433704205584945
98500,98175.74,2.708,30,2,0.006718910241033882
60500,46531.36,2.708,15,50,0.04572573363839183
172500,166750.0,2.979,23,14,13.266986627975712
150000,149166.67,2.708,21,2,0.5711871299427003
150000,131862.85,2.979,10,17,0.030404047545744106
180000,127849.625,2.979,18,78,5.082034947670763
115000,96409.185,2.708,23,61,0.13716001041757409
153500,91247.29,2.708,26,159,19.33408117161889
250000,169348.39,2.708,29,151,23.022170079988427
150000,147877.745,2.979,23,6,0.016023046773625538
195000,173858.21,2.708,23,42,0.0873834733502008
300000,270224.595,2.708,30,56,0.05968518753070384
300000,283259.335,2.979,25,26,0.00981457281159237
350000,283466.015,2.708,16,45,0.002895029552746564
125000,69617.435,2.708,21,133,8.031401178028318
224000,206826.705,2.979,30,46,47.37244461505907
160000,123859.08,2.979,30,121,0.34341168870741967
140000,111999.92,2.708,22,70,0.9213248739979463
300000,269999.94,2.708,26,46,10.55246263265144
90000,62492.4,2.708,13,55,6.7735915306038805
240000,104275.125,2.708,28,225,12.904388296956313
150000,83790.385,2.708,29,194,0.45088653739367146
125000,112114.695,2.708,30,58,0.12988148468139116
225000,157254.62,2.708,30,149,27.534520841931226
250000,239919.775,2.979,18,12,0.003635880188085139
125000,123967.075,2.708,30,5,0.014037165601621382
150000,142708.345,2.708,17,13,1.1899933368549682
195000,0.0,2.708,8,96,1.4188117347657683e-09
102500,18791.585,2.292,5,50,715.9401071735338
300000,285298.355,2.708,25,22,0.03131873405072838
90000,37500.0,2.708,30,249,6.914913744425576
150000,145653.49,2.979,20,10,0.008693782554473728
308000,265222.25,2.708,17,36,1.3050522374687716
179500,72564.84,2.979,24,199,8.823991286481032
250000,224229.705,2.708,30,58,0.05523703061044216
150000,131564.73,2.708,11,19,0.04665316251339391
250000,219149.49,2.708,27,59,0.041778887825785205
200000,176851.105,2.708,25,50,0.12597521574934945
150000,135558.07,2.708,25,42,18.210141723277047
300000,208900.355,2.708,30,150,2.095509664999554
210000,174999.98,2.979,22,61,19.342418835905846
245000,195999.92,2.708,22,70,1.5523185294878203
55000,53516.995,2.708,20,9,0.017704922036500648
225000,199706.655,2.708,24,46,13.53798179407022
300000,287529.12,2.708,18,12,0.01338242570636794
184000,182417.105,2.979,20,3,0.003640842973254621
300000,240429.85,2.979,24,80,102.22563899529632
150000,63658.005,2.708,28,228,10.283933529550268
300000,295685.795,2.979,20,5,0.01009334420086816
130000,110861.17,2.708,28,73,18.10689272469608
127500,119355.39,2.708,30,37,0.0680868578638183
300000,298333.335,2.708,21,2,1.1473742598900571
275000,258194.42,2.708,28,32,21.672360330092488
200000,134019.365,2.708,18,86,19.39704222229193
300000,285066.095,2.979,20,17,0.03298522677505389
70000,63185.905,2.708,30,55,0.030275190780230332
90000,83594.265,2.708,30,41,0.03972429425630253
177000,94887.095,2.521,4,23,33.52997585295816
285000,281437.5,2.708,6,1,27.771764417702798
150000,146941.945,2.708,28,11,0.028302848455496132
200000,186111.125,2.708,30,40,20.127220504771685
150000,147464.78,2.979,15,4,0.008974691823823377
300000,274197.765,2.708,30,49,0.05427543929545209
150000,113822.825,2.708,28,113,22.595891446064343
300000,297949.525,2.708,18,2,0.0008670386741869152
262000,234589.655,2.708,29,56,0.07396970249828883
275000,237569.39,2.708,23,52,3.2138088002975564
170500,147075.935,2.708,19,41,24.100407702557277
195000,177127.89,2.708,30,52,0.13323178584687412
100000,99007.07,2.708,30,6,0.009729759389301762
125000,117867.515,2.708,15,13,0.0124743627384305
315000,285533.485,2.708,30,53,0.0022717443061992526
200000,164493.405,2.708,12,30,7.8614864709670655
300000,285649.72,2.708,27,24,0.049049114575609565
150000,145814.58,2.979,10,4,0.00772963126655668
154500,141500.99,2.708,30,48,0.04870997855323367
200000,177222.245,2.708,23,44,1.3217318151146173
250000,215084.665,2.708,8,15,1.4432665041822474
200000,173836.545,2.708,17,34,0.08224384440109134
130000,128375.005,2.708,6,1,12.672822365959291
117500,114030.05,2.708,27,15,0.023981125181308016
295000,272875.03,2.979,18,22,11.456506270042155
220000,187000.06,2.979,30,85,1.0328743421414401
350000,284374.925,2.708,22,66,6.0224769818014465
82500,80848.245,2.708,30,12,0.002390898283920251
150000,91764.115,2.708,28,168,11.921304898627568
300000,247059.05,2.979,30,98,1.0416158185398672
293500,284838.68,2.979,25,14,0.031415860168635845
300000,238089.955,2.708,15,45,0.07868944751680829
250000,141634.54,2.708,11,63,121.58891529223183
190000,173331.85,2.708,30,50,29.797705674398458
119000,105392.255,2.708,27,55,5.75523388820875
300000,86649.63,2.708,16,146,6.01052918334608
125000,98926.875,2.979,29,108,10.57621601948631
227000,224366.78,2.708,30,7,0.015625105006620288
55000,46471.035,2.708,20,49,0.1135926364804618
110000,109456.1,2.708,30,3,0.001262754900380969
90000,78437.5,2.708,16,31,1.2708384039869998
300000,279077.3,2.979,28,38,11.831183122412767
82500,79859.675,2.708,30,19,0.0007426491065416485
75000,72729.13,2.708,30,18,0.005218677135417238
150000,41066.735,2.708,28,270,10.736530999056413
250000,199261.1,2.708,19,59,16.18798535160022
34500,0.0,2.708,8,96,2.510205376893282e-10
150000,138424.465,2.979,20,26,0.03608771710423753
300000,260833.255,2.708,26,59,3.452083125623176
134500,127120.115,2.708,30,32,0.08158185015781783
285000,256805.715,2.708,20,32,0.06595919077517465
300000,266071.51,2.708,19,34,42.503662337665446
300000,168350.035,2.708,21,132,99.01356887150905
115000,83375.11,2.708,21,88,6.001378037355607
150000,146500.0,2.979,18,7,1.8143756572098937
180000,156500.0,2.708,26,59,2.024249875394162
200000,160851.02,2.708,25,81,6.4135528541810345
300000,291146.825,2.979,25,14,0.004898609651718289
150000,140217.06,2.708,25,29,0.01404126695706509
150000,141011.795,2.979,19,19,0.05070790648460388
300000,66085.085,2.979,10,97,0.5206425950309495
275000,245022.12,2.979,15,25,0.021882430010009557
200000,172805.52,2.708,22,49,0.0007801810279488564
150000,147043.04,2.708,23,8,0.01204756717197597
175000,117788.455,2.708,28,146,6.0983453231310705
300000,282894.73,2.979,24,25,17.674704513163306
125000,114033.51,2.708,30,50,19.001911627870868
75000,28004.7,2.979,26,226,8.59315310738748
65000,61317.01,2.708,30,33,0.040681402388145216
250000,246323.53,2.979,25,7,26.054198124591494
300000,194660.41,2.979,9,42,33.563135820033494
105000,104132.37,2.708,30,5,0.015208780881948769
300000,219912.025,2.979,30,139,7.646652255643858
200000,183918.36,2.708,30,46,0.11416466429363936
150000,36934.625,2.708,21,204,20.494655720714945
165000,75169.295,2.708,19,141,3.338238811411429
150000,115000.0,2.708,29,115,10.721624497877201
234500,177480.59,2.708,29,119,58.78898101582308
175000,122995.525,2.708,29,141,26.596694772902993
96000,86023.875,2.708,22,38,5.4986930128216045
188500,185363.515,2.708,30,10,0.018070393649395555
300000,127725.895,2.979,12,90,47.381447436113376
125000,25334.195,2.708,12,119,0.6914441838525818
345000,314030.945,2.708,30,51,0.10602893208852038
350000,318582.125,2.708,30,51,0.1144496412598528
190000,164544.305,2.979,14,28,0.061167484847828746
114500,100963.545,2.708,25,51,0.12545895198127255
150000,130602.43,2.979,27,64,0.2020386165677337
150000,112136.5,2.708,13,46,3.2448061264294665
115000,107611.575,2.708,24,27,0.010857521905563772
250000,201636.98,2.708,21,64,4.515976614959072
200000,184659.955,2.708,30,44,0.1053207453514915
250000,159257.04,2.708,28,159,56.58440697952756
300000,243903.255,2.708,15,41,0.07459797011688352
250000,173534.995,2.708,10,41,0.03909824296715669
300000,180155.365,2.979,20,117,8.251545164937852
150000,15887.345,2.979,19,210,7.7616976487515785
250000,154308.35,2.708,28,166,46.185874957591295
300000,283539.43,2.708,30,32,0.04192977730417624
200000,168986.06,2.708,20,49,0.06511768550262786
300000,176534.455,2.708,28,176,8.148043350724038
150000,98750.0,2.708,13,61,9.882592825655593
125000,111874.33,2.708,30,59,0.13130003155674785
150000,149378.865,2.979,25,2,0.003652437560958788
150000,124911.535,2.979,20,54,3.805907073081471
150000,129903.365,2.979,14,28,0.0819743301399285
105000,102181.76,2.708,30,16,0.03366685991932172
115000,79541.79,2.979,19,88,3.418006129504647
40000,0.0,2.292,4,48,1.4959368854761125e-09
300000,295697.52,2.979,17,4,0.00041218893602490425
194500,155957.15,2.708,18,54,0.12525863808696158
250000,118544.565,2.708,17,121,3.3755195468256716
125000,122920.09,2.708,30,10,0.024768165545538068
300000,286266.43,2.708,27,23,0.0466431985842064
150000,146409.745,2.708,20,8,0.011413862579502165
300000,274023.07,2.708,25,38,20.19993595359847
150000,149310.025,2.708,24,2,5.0601724069565535e-05
200000,169444.475,2.708,30,83,5.6429931393649895
115000,87587.355,2.708,11,36,2.4611616014735773
65000,59652.455,2.708,30,47,0.0515697325245128
250000,133012.165,2.708,29,203,22.332545818615472
150000,149571.145,2.979,20,1,0.0015961900644470006
130000,25619.33,2.708,13,130,26.424272604119324
120000,117393.67,2.708,30,13,0.026263292995281518
250000,149146.29,2.708,13,71,20.723074687615735
250000,236729.805,2.708,30,31,0.03904363641049713
300000,277074.895,2.708,20,25,39.68601427623071
61500,50995.07,2.708,18,47,0.09952805577631807
300000,277543.985,2.708,30,43,0.04269665671745315
185000,45866.215,2.708,22,214,13.353636907682812
150000,116666.6,2.708,22,77,10.085013644144055
150000,129756.01,2.708,20,43,0.07203314908838365
87500,55416.74,2.708,11,54,13.225326799562026
135000,92130.08,2.708,13,57,0.07517883052059915
150000,146250.0,2.708,26,12,16.354036322591128
300000,53259.925,2.979,28,296,3.5788937302932027
160000,76028.94,2.708,21,153,27.509865125990473
80000,39951.25,2.708,9,58,3.86897252334893
107000,96175.54,2.708,30,57,0.054413505087723024
125000,53740.36,2.708,18,138,6.697946737294842
150000,142170.18,2.708,29,29,0.048347850737627596
150000,106409.425,2.708,24,109,25.176208861434134
225000,195000.0,2.708,29,70,2.8614856540807523
280000,267325.46,2.708,21,16,0.014062112022656947
245000,140480.18,2.708,22,136,3.5997432886215393
150000,149349.67,2.708,25,2,0.001862231205450371
185000,139835.265,2.979,21,81,7.621734245971311
280000,263527.995,2.979,20,20,0.020775789627805352
150000,104629.975,2.708,23,107,1.9197493153915275
175000,153135.885,2.708,23,48,0.06151602350291796
150000,149419.87,2.979,16,1,0.00028704750002361834
300000,285845.405,2.979,18,14,0.029209868516772985
150000,140418.155,2.708,30,37,0.03098453866550699
200000,141666.55,2.708,25,115,8.536187403980875
150000,149740.105,2.708,29,1,0.001561283046612516
75000,72222.22,2.708,22,14,0.6498645640967879
163000,82862.85,2.708,21,145,21.326614832796622
119000,105846.9,2.708,28,56,15.368201412842609
150000,145090.885,2.708,24,14,0.015625998901668936
150000,143750.0,2.708,13,8,0.6651660717034247
80000,61203.515,2.708,13,43,0.821247601073992
280000,181329.81,2.708,6,27,3.4591308819362894
200000,150675.57,2.708,13,45,9.593166175211081
125000,97284.26,2.708,28,105,1.2808139605913311
350000,179247.41,2.708,18,121,6.09537079159054
280500,267106.81,2.708,30,28,0.049871513270772994
150000,144782.955,2.708,23,14,0.018113557918695733
147500,129882.04,2.708,23,46,6.24118052519043
125000,123437.495,2.979,25,6,0.3737778375216294
150000,147083.345,2.708,27,10,16.501560580189107
285000,266197.885,2.979,29,38,17.07874537963653
300000,97009.625,2.708,20,178,13.619539251245442
125000,54150.39,2.708,9,65,28.71440224354592
120000,105191.91,2.708,27,59,0.1347461338591529
150000,122368.41,2.708,30,98,1.1691086928185541
245000,226847.81,2.979,20,25,0.03184192339540459
225000,189565.02,2.708,24,63,12.549821781285573
70000,59266.59,2.708,27,72,0.5666851384448819
150000,149000.0,2.979,18,2,6.911184718221193
300000,294074.315,2.708,23,8,11.789095134357922
150000,146891.58,2.708,13,4,0.006746328610461205
200000,143810.495,2.708,15,60,3.61702320096083
250000,204861.075,2.708,9,22,41.59688067965908
115000,88361.67,2.708,20,71,3.137505019141827
150000,63173.53,2.708,20,157,8.091349245725723
175000,128862.48,2.708,19,75,14.46709899356938
139500,129314.765,2.708,30,42,0.09295375991496257
85000,81148.915,2.708,20,15,0.019918799662264064
250000,171875.05,2.708,25,122,5.976662800821941
150000,147369.15,2.708,29,10,0.020357129396870732
100000,39558.0,2.708,7,53,15.41475257195998
350000,266100.945,2.708,26,102,2.481634970579762
195000,177495.83,2.708,30,51,0.13840765724307857
250000,236598.35,2.708,25,24,0.02627911197487265
237500,213018.18,2.708,30,58,0.012725179112749174
150000,121366.465,2.979,20,61,7.9025520758732455
150000,105750.055,2.708,8,31,0.16560622016550042
200000,175555.58,2.708,13,23,10.939694621105446
250000,40942.76,2.979,17,178,42.31695534073515
150000,143500.48,2.708,28,23,0.04652562388218939
230000,176662.42,2.979,23,87,36.87387537502218
125000,100347.38,2.708,30,104,9.390090325803612
80000,62448.54,2.708,29,109,3.4878650942773675
175000,149629.445,2.708,20,46,0.11459151422604918
125000,101569.21,2.979,10,26,0.00734017688955646
284500,271920.705,2.708,30,26,0.055413598369341344
145000,132697.625,2.979,17,23,0.006840667978394777
247500,240432.12,2.708,30,17,0.008440800826065242
155000,82523.515,2.708,8,48,0.12181718576175626
150000,140178.54,2.708,29,36,7.814404480450321
150000,135000.0,2.979,15,23,1.7584711923846044
150000,57562.615,2.979,14,113,3.7963404646434356
210000,177333.38,2.979,25,68,4.810847222863231
125000,112608.8,2.979,10,14,0.0016684009897289798
250000,171875.125,2.979,25,125,14.228302237461321
350000,290969.165,2.708,20,53,0.0008241830510087311
125000,102502.255,2.708,17,46,5.776833542986424
125000,86979.045,2.708,12,50,10.801506405914552
85000,19053.315,2.708,22,219,33.34113937984512
150000,60903.405,2.979,19,153,2.1402392211239203
150000,131284.74,2.521,5,8,0.002528808923671022
350000,313581.45,2.708,28,53,0.12241140176774934
125000,119444.48,2.708,25,20,1.9105349930468947
150000,135112.285,2.708,30,56,0.04234259374788962
200000,182798.435,2.708,30,49,0.11118362619890831
260000,250932.16,2.979,20,12,8.311364217661321e-05
300000,290423.33,2.979,20,11,0.021412837551906705
300000,279799.695,2.708,29,37,0.06343941914383322
150000,138256.01,2.708,22,29,0.6604903249244671
264000,262357.75,2.979,25,3,0.00011878553777933121
115000,113496.115,2.708,25,6,0.0026386850950075313
300000,292499.985,2.708,26,12,32.723072645196225
164000,84547.585,2.708,28,200,1.4353846757294377
350000,204417.48,2.708,30,193,10.061159389006207
145000,145000.0,2.708,30,1,238.34082932159072
125000,110416.69,2.979,19,36,23.05004528274003
250000,248612.07,2.708,21,2,0.0013547833950724453
300000,118349.14,2.979,27,230,43.2132816912781
75000,74739.75,2.708,29,2,0.00149545690510422
300000,281096.2,2.708,28,33,4.0225923584075645
275000,50132.935,2.708,13,132,78.66956076504721
150000,89583.43,2.708,28,173,3.03162900582538
285000,272899.71,2.708,30,25,0.06621371407527477
85000,70361.18,2.708,13,32,1.0242199757049093
150000,112580.775,2.708,16,58,0.02504653058713302
250000,229166.7,2.708,17,22,16.65129037530278
200000,127201.57,2.708,15,76,24.72827577816497
95000,94530.27,2.708,30,3,0.0029087428556522354
155000,140793.845,2.708,30,52,0.012943965091835707
148500,140082.215,2.979,22,22,0.0010607580770738423
150000,133146.855,2.708,24,46,0.059678803954739124
125000,108886.985,2.708,18,36,4.498276235899539
92500,81068.475,2.708,19,37,14.484432643192122
270000,261528.95,2.979,24,14,0.0006358975078910589
150000,140900.62,2.979,30,37,0.08137194099253975
170000,118999.97,2.708,24,112,8.418486694296007
150000,141203.665,2.708,19,18,20.739349398296326
